"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"","Dienstag 20. März 2018 12:35 PM GMT+1","",""Hart aber fair"; "Das qualifiziert eigentlich keinen Gesundheitsminister"","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 12:19 PM GMT+1","","Opioid-Epidemie; Trumps Anti-Drogen-Plan hat eine entscheidende Schwachstelle","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 12:19 PM GMT+1","","Opioid-Epidemie; Trumps Anti-Drogen-Plan hat eine entscheidende Schwachstelle","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 9:59 AM GMT+1","","Medienbericht; Heimaufsicht kann Pflegeeinrichtungen nicht ausreichend prüfen","","WELT ONLINE (Deutsch)","","",
"","Dienstag 20. März 2018 9:59 AM GMT+1","","Medienbericht; Heimaufsicht kann Pflegeeinrichtungen nicht ausreichend prüfen","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 6:14 PM GMT+1","","Ermittlungen im Hilfspfleger-Fall: Polizei räumt Fehler ein","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 6:14 PM GMT+1","","Ermittlungen im Hilfspfleger-Fall: Polizei räumt Fehler ein","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 4:17 PM GMT+1","","Bei Hotel-Eröffnung; Milliardär Kühne macht sich über seinen HSV lustig","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 4:17 PM GMT+1","","Bei Hotel-Eröffnung; Milliardär Kühne macht sich über seinen HSV lustig","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 4:13 PM GMT+1","","BP-Europa-Chef; "Niemand muss wegen eines Diesels ein schlechtes Gewissen haben"","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 4:13 PM GMT+1","","BP-Europa-Chef; "Niemand muss wegen eines Diesels ein schlechtes Gewissen haben"","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 4:05 PM GMT+1","","Medizinstipendien für zukünftige Landärzte werden überreicht","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 4:05 PM GMT+1","","Medizinstipendien für zukünftige Landärzte werden überreicht","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 3:21 PM GMT+1","",""Haus des Kindes" beherbergt Thüringens "Forschergeist"","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 3:21 PM GMT+1","",""Haus des Kindes" beherbergt Thüringens "Forschergeist"","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 3:19 PM GMT+1","","HSV-Chef Hoffmann zu Lizenzen; "Wir kriegen es hin"","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 3:19 PM GMT+1","","HSV-Chef Hoffmann zu Lizenzen; "Wir kriegen es hin"","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 2:31 PM GMT+1","","Großbritannien; Der Brexit schadet der Gesundheit","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 2:31 PM GMT+1","","Großbritannien; Der Brexit schadet der Gesundheit","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 2:21 PM GMT+1","","Dingolfing: Eishockey-Bundestrainer Sturm wird Ehrenbürger","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 2:21 PM GMT+1","","Dingolfing: Eishockey-Bundestrainer Sturm wird Ehrenbürger","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 1:44 PM GMT+1","","HSV-Kraftakt für neue Lizenz: Investor lässt Hilfe offen","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 1:44 PM GMT+1","","HSV-Kraftakt für neue Lizenz: Investor lässt Hilfe offen","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 12:58 PM GMT+1","","Keine Angst vor Fahrverboten; Ratgeber: Ein Auto leasen","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 12:58 PM GMT+1","","Keine Angst vor Fahrverboten; Ratgeber: Ein Auto leasen","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 10:43 AM GMT+1","","Apothekerkammer sieht noch Probleme bei Cannabis auf Rezept","","WELT ONLINE (Deutsch)","","",
"","Montag 19. März 2018 10:43 AM GMT+1","","Apothekerkammer sieht noch Probleme bei Cannabis auf Rezept","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 4:43 PM GMT+1","","Linke fordern Verbandsklagerecht gegen ungleiche Bezahlung","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 4:43 PM GMT+1","","Linke fordern Verbandsklagerecht gegen ungleiche Bezahlung","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 3:52 PM GMT+1","","Kritik an Spahn und Seehofer; "Scheint mit seinem neuen Job nicht ganz ausgelastet zu sein"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 3:52 PM GMT+1","","Kritik an Spahn und Seehofer; "Scheint mit seinem neuen Job nicht ganz ausgelastet zu sein"","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 1:55 PM GMT+1","","Unheilbare Krankheit; Wie Gesundheitsminister Spahn Demenz "besiegen" will","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 1:55 PM GMT+1","","Unheilbare Krankheit; Wie Gesundheitsminister Spahn Demenz "besiegen" will","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 12:11 PM GMT+1","","Erstmals mehr als 10 000 Besucher bei Telemann-Festtagen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 12:11 PM GMT+1","","Erstmals mehr als 10 000 Besucher bei Telemann-Festtagen","","WELT ONLINE (Deutsch)","","",
"","Sonntag 18. März 2018 12:03 AM GMT+1","","Aufsichtsratsbesetzung; Fondsgesellschaft DWS verstößt gegen eigene Regeln","","WELT ONLINE (Deutsch)","","",
"","Samstag 17. März 2018 10:01 AM GMT+1","","Hausärzte fühlen sich bei Digitalisierung ausgebremst","","WELT ONLINE (Deutsch)","","",
"","Samstag 17. März 2018 10:01 AM GMT+1","","Hausärzte fühlen sich bei Digitalisierung ausgebremst","","WELT ONLINE (Deutsch)","","",
"","Freitag 16. März 2018 2:56 PM GMT+1","","Mehr Geld von Krankenkassen für Klinikbehandlungen","","WELT ONLINE (Deutsch)","","",
"","Freitag 16. März 2018 2:56 PM GMT+1","","Mehr Geld von Krankenkassen für Klinikbehandlungen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 7:41 PM GMT+1","","Viele Verstöße gegen das Mindestlohngesetz bei Taxifahrern","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 7:41 PM GMT+1","","Viele Verstöße gegen das Mindestlohngesetz bei Taxifahrern","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 5:16 PM GMT+1","","Gender Pay Gap; Die wahre Kluft zwischen Mann und Frau wird nur noch größer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 5:16 PM GMT+1","","Gender Pay Gap; Die wahre Kluft zwischen Mann und Frau wird nur noch größer","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 1:30 PM GMT+1","","Stress bei der Arbeit; Drei Viertel der Berufstätigen haben Rückenschmerzen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 1:30 PM GMT+1","","Stress bei der Arbeit; Drei Viertel der Berufstätigen haben Rückenschmerzen","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 1:02 PM GMT+1","","Krankenkasse: Durchschnittlich 19 Krankheitstage","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 1:02 PM GMT+1","","Krankenkasse: Durchschnittlich 19 Krankheitstage","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 11:49 AM GMT+1","","Amtsübergabe an Maas; Und dann spricht Gabriel von "Demut"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 11:49 AM GMT+1","","Amtsübergabe an Maas; Und dann spricht Gabriel von "Demut"","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 11:06 AM GMT+1","","Schule benennt sich nach Schauspielerin Maria Furtwängler","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 11:06 AM GMT+1","","Schule benennt sich nach Schauspielerin Maria Furtwängler","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 6:21 AM GMT+1","","St. Peter-Ording startet in die Strandkorb-Saison","","WELT ONLINE (Deutsch)","","",
"","Donnerstag 15. März 2018 6:21 AM GMT+1","","St. Peter-Ording startet in die Strandkorb-Saison","","WELT ONLINE (Deutsch)","","",
